Czas2,Czas,Pressure - leak line,Temperature - leak line,Pressure - output,Temperature - suction line,Temperature - output,Flow - leak line,Flow - output,Temp. diff,stan
2023-03-02 14:40:40+00:00,2023-03-02 14:40:40+00:00,0.17541666666666667,33.63999999999999,-1.1087499999999995,17.95333333333333,17.17416666666667,0.0,-0.5249999999999999,15.686666666666664,0
2023-03-02 14:40:41+00:00,2023-03-02 14:40:41+00:00,0.17875000000000005,33.645416666666655,-1.2379166666666663,17.949999999999992,17.099999999999998,0.0,-0.541666666666667,15.695416666666663,0
2023-03-02 14:40:42+00:00,2023-03-02 14:40:42+00:00,0.17318181818181816,33.649999999999984,-1.3113636363636363,17.950909090909086,17.08227272727272,0.0,-0.5363636363636363,15.699090909090899,0
2023-03-02 14:40:43+00:00,2023-03-02 14:40:43+00:00,0.13916666666666666,33.64791666666665,-1.3062500000000001,17.949583333333326,17.09541666666666,0.0,-0.5275000000000001,15.698333333333327,0
2023-03-02 14:40:44+00:00,2023-03-02 14:40:44+00:00,0.15652173913043477,33.64347826086956,-1.3039130434782606,17.94695652173913,17.10173913043478,0.0,-0.5360869565217391,15.696521739130429,0
2023-03-02 14:40:45+00:00,2023-03-02 14:40:45+00:00,0.1714285714285714,33.643809523809516,-1.3252380952380953,17.950952380952373,17.129047619047622,0.0,-0.5319047619047618,15.692857142857143,0
2023-03-02 14:40:46+00:00,2023-03-02 14:40:46+00:00,0.1727272727272727,33.6440909090909,-1.3490909090909091,17.93818181818182,17.15318181818182,0.0,-0.5372727272727273,15.705909090909078,0
2023-03-02 14:40:47+00:00,2023-03-02 14:40:47+00:00,0.1709523809523809,33.64142857142856,-1.2695238095238093,17.919523809523817,17.14666666666667,0.0,-0.5299999999999999,15.721904761904746,0
2023-03-02 14:40:48+00:00,2023-03-02 14:40:48+00:00,0.17285714285714282,33.64761904761904,-1.3752380952380954,17.925714285714292,17.15714285714286,0.0,-0.5214285714285715,15.721904761904746,0
2023-03-02 14:40:49+00:00,2023-03-02 14:40:49+00:00,0.17105263157894735,33.646315789473675,-1.28,17.92473684210527,17.152631578947368,0.0,-0.5215789473684209,15.721578947368407,0
2023-03-02 14:40:50+00:00,2023-03-02 14:40:50+00:00,0.17449999999999993,33.64849999999999,-1.3874999999999997,17.922500000000007,17.189500000000002,0.0,-0.536,15.725999999999985,0
2023-03-02 14:40:51+00:00,2023-03-02 14:40:51+00:00,0.1724,33.64679999999999,-1.2588,17.92400000000001,17.196400000000004,0.0,-0.5267999999999999,15.722799999999982,0
2023-03-02 14:40:52+00:00,2023-03-02 14:40:52+00:00,0.1719354838709677,33.646935483871005,-1.3201612903225814,17.923225806451597,17.19532258064518,0.0,-0.5235483870967744,15.723709677419407,0
2023-03-02 14:40:53+00:00,2023-03-02 14:40:53+00:00,0.17383333333333323,33.643500000000046,-1.3845000000000018,17.921999999999986,17.188333333333347,0.0,-0.5313333333333339,15.72150000000006,0
2023-03-02 14:40:54+00:00,2023-03-02 14:40:54+00:00,0.17396825396825386,33.646666666666704,-1.2760317460317472,17.925079365079355,17.200634920634933,0.0,-0.5347619047619052,15.721587301587348,0
2023-03-02 14:40:55+00:00,2023-03-02 14:40:55+00:00,0.1708333333333333,33.64916666666665,-1.2595833333333333,17.923333333333343,17.22666666666667,0.0,-0.5525,15.72583333333331,0
2023-03-02 14:40:56+00:00,2023-03-02 14:40:56+00:00,0.17090909090909087,33.644545454545444,-1.3227272727272725,17.92636363636364,17.235454545454544,0.0,-0.519090909090909,15.718181818181804,0
2023-03-02 14:41:08+00:00,2023-03-02 14:41:08+00:00,0.17166666666666663,33.658333333333324,-1.399166666666667,17.923333333333343,17.258333333333333,0.0,-0.5433333333333333,15.734999999999982,0
2023-03-02 14:41:09+00:00,2023-03-02 14:41:09+00:00,0.17079999999999995,33.66639999999998,-1.3299999999999996,17.923600000000008,17.27359999999999,0.0,-0.5332000000000001,15.742799999999974,0
2023-03-02 14:41:10+00:00,2023-03-02 14:41:10+00:00,0.17192307692307687,33.66153846153845,-1.3026923076923078,17.93730769230769,17.264230769230764,0.0,-0.5238461538461539,15.724230769230758,0
2023-03-02 14:41:11+00:00,2023-03-02 14:41:11+00:00,0.1777777777777778,33.667777777777765,-1.3377777777777777,17.94037037037037,17.270000000000003,0.0,-0.5277777777777778,15.727407407407394,0
2023-03-02 14:41:12+00:00,2023-03-02 14:41:12+00:00,0.17479999999999996,33.66199999999998,-1.0447999999999997,17.923600000000008,17.253199999999996,0.0,-0.5556000000000002,15.73839999999997,0
2023-03-02 14:41:13+00:00,2023-03-02 14:41:13+00:00,0.17772727272727273,33.66045454545453,0.44,17.924545454545463,17.24181818181818,0.0,3.4604545454545454,15.735909090909065,0
2023-03-02 14:41:14+00:00,2023-03-02 14:41:14+00:00,0.1733333333333333,33.66714285714285,1.2561904761904767,17.92285714285715,17.243333333333332,0.0,14.297142857142857,15.744285714285699,0
2023-03-02 14:41:15+00:00,2023-03-02 14:41:15+00:00,0.16913043478260864,33.66782608695651,2.7156521739130435,17.920000000000012,17.238260869565217,0.0,20.964782608695653,15.747826086956497,0
2023-03-02 14:41:16+00:00,2023-03-02 14:41:16+00:00,0.18428571428571433,33.64619047619047,9.427142857142858,17.92380952380953,17.18285714285714,0.0,21.108571428571423,15.722380952380938,0
2023-03-02 14:41:17+00:00,2023-03-02 14:41:17+00:00,0.20380952380952383,33.64952380952381,55.044761904761906,17.915238095238095,17.205714285714283,0.0,21.01904761904762,15.734285714285711,0
2023-03-02 14:41:18+00:00,2023-03-02 14:41:18+00:00,0.1905,33.64399999999999,1.0230000000000001,17.864000000000004,17.276999999999997,0.0,21.865000000000002,15.779999999999987,0
2023-03-02 14:41:19+00:00,2023-03-02 14:41:19+00:00,0.19000000000000003,33.63315789473684,5.7036842105263155,17.862631578947372,17.269999999999996,0.0,20.76,15.770526315789468,0
2023-03-02 14:41:20+00:00,2023-03-02 14:41:20+00:00,0.18350000000000002,33.6255,0.6775,17.859000000000005,17.2825,0.0,15.285999999999998,15.766499999999997,0
2023-03-02 14:41:21+00:00,2023-03-02 14:41:21+00:00,0.18277777777777782,33.617222222222225,1.6900000000000002,17.86333333333334,17.299444444444443,0.0,11.411666666666669,15.753888888888884,0
2023-03-02 14:41:22+00:00,2023-03-02 14:41:22+00:00,0.18350000000000005,33.6205,1.8955000000000002,17.897999999999996,17.268499999999996,0.0,8.040000000000001,15.722500000000004,0
2023-03-02 14:41:23+00:00,2023-03-02 14:41:23+00:00,0.18277777777777782,33.61888888888889,1.3988888888888888,17.916111111111118,17.279444444444444,0.0,5.067222222222223,15.702777777777772,0
2023-03-02 14:41:24+00:00,2023-03-02 14:41:24+00:00,0.18105263157894738,33.609473684210535,0.8752631578947366,17.925263157894744,17.272631578947365,0.0,2.5910526315789477,15.684210526315791,0
2023-03-02 14:41:25+00:00,2023-03-02 14:41:25+00:00,0.17823529411764705,33.600000000000016,0.35588235294117654,17.951176470588234,17.279411764705884,0.0,0.8135294117647057,15.648823529411782,0
2023-03-02 14:41:26+00:00,2023-03-02 14:41:26+00:00,0.1785714285714286,33.593333333333334,0.05333333333333333,17.973333333333336,17.239523809523813,0.0,-0.06000000000000011,15.619999999999997,0
2023-03-02 14:41:27+00:00,2023-03-02 14:41:27+00:00,0.17687499999999998,33.59125000000002,-0.15187500000000004,17.98125,17.231249999999996,0.0,-0.5399999999999999,15.610000000000017,0
2023-03-02 14:41:28+00:00,2023-03-02 14:41:28+00:00,0.18,33.59058823529413,-0.22058823529411767,17.97941176470588,17.23176470588235,0.0,-0.5394117647058823,15.611176470588248,0
2023-03-02 14:41:29+00:00,2023-03-02 14:41:29+00:00,0.180625,33.58937500000001,-0.17,17.98125,17.228125,0.0,-0.54625,15.608125000000012,0
2023-03-02 14:41:30+00:00,2023-03-02 14:41:30+00:00,0.1758823529411765,33.59352941176472,-0.22823529411764706,17.98,17.224705882352943,0.0,-0.5417647058823529,15.61352941176472,0
2023-03-02 14:41:31+00:00,2023-03-02 14:41:31+00:00,0.17333333333333334,33.5927777777778,-0.36333333333333334,17.98166666666667,17.23,0.0,-0.5311111111111111,15.611111111111128,0
2023-03-02 14:41:32+00:00,2023-03-02 14:41:32+00:00,0.176,33.59266666666668,-0.2086666666666667,17.980666666666664,17.235999999999997,0.0,-0.5206666666666667,15.612000000000016,0
2023-03-02 14:41:33+00:00,2023-03-02 14:41:33+00:00,0.17705882352941177,33.594705882352955,-0.27176470588235296,17.98117647058823,17.23294117647059,0.0,-0.5335294117647059,15.613529411764723,0
2023-03-02 14:41:34+00:00,2023-03-02 14:41:34+00:00,0.17812499999999998,33.59187500000001,-0.23875000000000002,17.993750000000006,17.23,0.0,-0.54,15.598125000000003,0
2023-03-02 14:41:35+00:00,2023-03-02 14:41:35+00:00,0.175625,33.58875000000002,-0.320625,17.993125000000003,17.234375,0.0,-0.5275000000000001,15.595625000000016,0
2023-03-02 14:41:36+00:00,2023-03-02 14:41:36+00:00,0.175,33.587142857142865,-0.37785714285714295,17.99214285714286,17.237142857142853,0.0,-0.5328571428571428,15.595000000000006,0
2023-03-02 14:41:37+00:00,2023-03-02 14:41:37+00:00,0.1771428571428571,33.593571428571444,-0.33999999999999997,17.993571428571432,17.235714285714284,0.0,-0.53,15.600000000000012,0
2023-03-02 14:41:38+00:00,2023-03-02 14:41:38+00:00,0.1975,33.59250000000001,16.37125,17.995,17.235,0.0,1.368125,15.597500000000007,0
2023-03-02 14:41:39+00:00,2023-03-02 14:41:39+00:00,0.2,33.591875,19.605,17.996250000000003,17.26625,0.0,11.875625,15.595624999999998,0
2023-03-02 14:41:40+00:00,2023-03-02 14:41:40+00:00,0.21200000000000002,33.586000000000006,23.582000000000008,17.996666666666666,17.35533333333333,0.0,20.677333333333333,15.58933333333334,0
2023-03-02 14:41:41+00:00,2023-03-02 14:41:41+00:00,0.22307692307692303,33.573076923076925,26.449230769230766,17.995384615384616,17.410000000000004,0.0,29.366923076923076,15.57769230769231,0
2023-03-02 14:41:42+00:00,2023-03-02 14:41:42+00:00,0.232,33.56,29.018666666666665,17.999999999999996,17.482000000000003,0.0,38.20466666666667,15.560000000000006,0
2023-03-02 14:41:43+00:00,2023-03-02 14:41:43+00:00,0.24071428571428571,33.56357142857143,32.404285714285706,17.98857142857143,17.520714285714284,0.0,46.76857142857143,15.575,0
2023-03-02 14:41:44+00:00,2023-03-02 14:41:44+00:00,0.24666666666666667,33.580666666666666,35.458666666666666,17.976666666666667,17.577333333333332,0.0,56.063333333333325,15.604,0
2023-03-02 14:41:45+00:00,2023-03-02 14:41:45+00:00,0.24785714285714291,33.57785714285715,32.54214285714286,17.94071428571429,17.627142857142857,0.0,64.08285714285714,15.637142857142859,0
2023-03-02 14:41:46+00:00,2023-03-02 14:41:46+00:00,0.23666666666666666,33.594666666666676,24.50466666666666,17.881333333333338,17.633333333333333,0.0,65.35733333333333,15.713333333333338,0
2023-03-02 14:41:47+00:00,2023-03-02 14:41:47+00:00,0.24142857142857146,33.60214285714286,24.779999999999998,17.836428571428566,17.62,0.0,65.84642857142858,15.765714285714292,0
2023-03-02 14:41:48+00:00,2023-03-02 14:41:48+00:00,0.23230769230769238,33.62692307692308,24.81384615384615,17.78076923076923,17.573076923076922,0.0,65.85153846153845,15.846153846153847,0
2023-03-02 14:41:49+00:00,2023-03-02 14:41:49+00:00,0.23466666666666666,33.63399999999999,22.03933333333333,17.720000000000006,17.49933333333333,0.0,65.35666666666665,15.913999999999987,0
2023-03-02 14:41:50+00:00,2023-03-02 14:41:50+00:00,0.2192857142857143,33.65071428571428,5.863571428571428,17.685000000000002,17.415,0.0,56.90214285714285,15.965714285714277,0
2023-03-02 14:41:51+00:00,2023-03-02 14:41:51+00:00,0.22071428571428578,33.67928571428572,4.6014285714285705,17.646428571428576,17.249999999999996,0.0,48.35500000000002,16.032857142857143,0
2023-03-02 14:41:52+00:00,2023-03-02 14:41:52+00:00,0.2214285714285715,33.685,4.8114285714285705,17.592857142857138,17.09,0.0,40.550714285714285,16.092142857142864,0
2023-03-02 14:41:53+00:00,2023-03-02 14:41:53+00:00,0.2221428571428572,33.71357142857143,4.393571428571429,17.563571428571432,16.999285714285715,0.0,34.02428571428572,16.149999999999995,0
2023-03-02 14:41:54+00:00,2023-03-02 14:41:54+00:00,0.22,33.718571428571444,3.601428571428571,17.535,16.893571428571427,0.0,27.922142857142855,16.183571428571444,0
2023-03-02 14:41:55+00:00,2023-03-02 14:41:55+00:00,0.21642857142857144,33.74,3.3035714285714284,17.504999999999995,16.83857142857143,0.0,23.033571428571424,16.235000000000007,0
2023-03-02 14:41:56+00:00,2023-03-02 14:41:56+00:00,0.2153333333333334,33.746,2.98,17.485999999999997,16.776666666666664,0.0,18.236666666666668,16.260000000000005,0
2023-03-02 14:41:57+00:00,2023-03-02 14:41:57+00:00,0.21500000000000005,33.745,2.3841666666666668,17.445833333333333,16.7275,0.0,13.871666666666663,16.299166666666665,0
2023-03-02 14:41:58+00:00,2023-03-02 14:41:58+00:00,0.2057142857142857,33.757857142857134,1.9885714285714289,17.445714285714285,16.72642857142857,0.0,10.467142857142855,16.31214285714285,0
2023-03-02 14:41:59+00:00,2023-03-02 14:41:59+00:00,0.21000000000000002,33.76,1.5592857142857142,17.446428571428566,16.726428571428574,0.0,7.382857142857142,16.313571428571432,0
2023-03-02 14:42:00+00:00,2023-03-02 14:42:00+00:00,0.21133333333333332,33.771333333333324,1.052,17.473999999999997,16.724,0.0,4.592666666666665,16.297333333333327,0
2023-03-02 14:42:01+00:00,2023-03-02 14:42:01+00:00,0.20666666666666667,33.772,0.616,17.47933333333333,16.737999999999996,0.0,2.1613333333333333,16.29266666666667,0
2023-03-02 14:42:02+00:00,2023-03-02 14:42:02+00:00,0.2,33.785,-0.056428571428571446,17.478571428571428,16.73,0.0,0.9407142857142858,16.30642857142857,0
2023-03-02 14:42:03+00:00,2023-03-02 14:42:03+00:00,0.20153846153846156,33.78538461538461,-0.3230769230769231,17.479999999999997,16.667692307692313,0.0,-0.506923076923077,16.30538461538461,0
2023-03-02 14:42:04+00:00,2023-03-02 14:42:04+00:00,0.19866666666666669,33.784666666666666,-0.32733333333333337,17.475999999999996,16.657333333333337,0.0,-0.5486666666666667,16.30866666666667,0
2023-03-02 14:42:05+00:00,2023-03-02 14:42:05+00:00,0.19466666666666665,33.784000000000006,-0.28800000000000003,17.47533333333333,16.654000000000003,0.0,-0.5233333333333333,16.308666666666674,0
2023-03-02 14:42:06+00:00,2023-03-02 14:42:06+00:00,0.19571428571428573,33.78642857142858,-0.2857142857142857,17.479285714285712,16.671428571428574,0.0,-0.5185714285714286,16.307142857142868,0
2023-03-02 14:42:07+00:00,2023-03-02 14:42:07+00:00,0.19666666666666666,33.7825,-0.3041666666666667,17.500833333333333,16.67,0.0,-0.5266666666666667,16.281666666666666,0
2023-03-02 14:42:08+00:00,2023-03-02 14:42:08+00:00,0.19642857142857145,33.78357142857142,-0.2414285714285714,17.502142857142857,16.684285714285718,0.0,-0.5457142857142857,16.281428571428563,0
2023-03-02 14:42:09+00:00,2023-03-02 14:42:09+00:00,0.19357142857142853,33.784285714285716,-0.32071428571428573,17.503571428571426,16.730000000000004,0.0,-0.5314285714285716,16.28071428571429,0
2023-03-02 14:42:10+00:00,2023-03-02 14:42:10+00:00,0.1975,33.790000000000006,-0.2758333333333333,17.504166666666666,16.741666666666667,0.0,-0.5216666666666666,16.28583333333334,0
2023-03-02 14:42:11+00:00,2023-03-02 14:42:11+00:00,0.19666666666666666,33.78416666666666,-0.24250000000000005,17.511666666666667,16.739166666666666,0.0,-0.535,16.27249999999999,0
2023-03-02 14:42:12+00:00,2023-03-02 14:42:12+00:00,0.19538461538461535,33.785384615384615,-0.26076923076923075,17.534615384615382,16.73846153846154,0.0,-0.5376923076923078,16.250769230769233,0
2023-03-02 14:42:13+00:00,2023-03-02 14:42:13+00:00,0.19538461538461538,33.77615384615384,-0.27615384615384614,17.535384615384615,16.736923076923077,0.0,-0.553076923076923,16.240769230769224,0
2023-03-02 14:42:14+00:00,2023-03-02 14:42:14+00:00,0.19538461538461535,33.7676923076923,-0.3584615384615385,17.534615384615382,16.73461538461538,0.0,-0.55,16.23307692307692,0
2023-03-02 14:42:15+00:00,2023-03-02 14:42:15+00:00,0.19666666666666666,33.77833333333333,-0.25333333333333335,17.535,16.741666666666664,0.0,-0.5033333333333333,16.24333333333333,0
2023-03-02 14:42:16+00:00,2023-03-02 14:42:16+00:00,0.19299999999999998,33.772999999999996,-0.367,17.538999999999998,16.73,0.0,-0.5199999999999999,16.233999999999998,0
2023-03-02 14:44:06+00:00,2023-03-02 14:44:06+00:00,0.19392857142857145,33.68285714285714,-0.4214285714285716,17.71964285714287,17.115000000000002,0.0,-0.5314285714285715,15.963214285714269,0
2023-03-02 14:44:07+00:00,2023-03-02 14:44:07+00:00,0.190983606557377,33.68852459016397,-0.29868852459016404,17.71803278688526,17.11032786885246,0.0,-0.520819672131148,15.970491803278712,0
2023-03-02 14:44:08+00:00,2023-03-02 14:44:08+00:00,0.19193548387096762,33.690806451612936,-0.3120967741935484,17.716129032258088,17.116129032258073,0.0,-0.5235483870967746,15.974677419354848,0
2023-03-02 14:44:09+00:00,2023-03-02 14:44:09+00:00,0.19253968253968243,33.68936507936511,-0.2846031746031746,17.718095238095252,17.118253968253967,0.0,-0.5465079365079368,15.971269841269859,0
2023-03-02 14:44:10+00:00,2023-03-02 14:44:10+00:00,0.19049999999999997,33.69050000000001,-0.378,17.7155,17.109499999999997,0.0,-0.533,15.975000000000009,0
2023-03-02 14:44:11+00:00,2023-03-02 14:44:11+00:00,0.1913636363636364,33.687727272727265,-0.32681818181818184,17.71454545454545,17.107727272727278,0.0,-0.5254545454545455,15.973181818181814,0
2023-03-02 14:44:12+00:00,2023-03-02 14:44:12+00:00,0.19199999999999998,33.687500000000014,-0.20750000000000002,17.718,17.107,0.0,-0.5229999999999999,15.969500000000014,0
2023-03-02 14:44:13+00:00,2023-03-02 14:44:13+00:00,0.2186956521739131,33.6917391304348,21.15173913043478,17.71826086956522,17.132608695652173,0.0,2.131304347826087,15.973478260869577,0
2023-03-02 14:44:14+00:00,2023-03-02 14:44:14+00:00,0.22842105263157894,33.6857894736842,24.218947368421055,17.71578947368421,17.15684210526316,0.0,13.962631578947372,15.969999999999992,0
2023-03-02 14:44:15+00:00,2023-03-02 14:44:15+00:00,0.23200000000000007,33.694500000000005,28.157999999999998,17.7065,17.207500000000003,0.0,25.357499999999998,15.988000000000007,0
2023-03-02 14:44:16+00:00,2023-03-02 14:44:16+00:00,0.24533333333333338,33.715333333333334,32.998000000000005,17.68733333333334,17.158666666666665,0.0,36.59066666666667,16.027999999999995,0
2023-03-02 14:44:17+00:00,2023-03-02 14:44:17+00:00,0.25666666666666665,33.767333333333326,36.11066666666667,17.665333333333333,17.147333333333336,0.0,47.16,16.101999999999993,0
2023-03-02 14:44:18+00:00,2023-03-02 14:44:18+00:00,0.2661111111111111,33.827777777777776,40.080555555555556,17.64888888888889,17.227222222222217,0.0,58.858888888888906,16.178888888888885,0
2023-03-02 14:44:19+00:00,2023-03-02 14:44:19+00:00,0.2561111111111112,33.871111111111105,25.980555555555558,17.587777777777774,17.266111111111105,0.0,66.00444444444446,16.28333333333333,0
2023-03-02 14:44:20+00:00,2023-03-02 14:44:20+00:00,0.27199999999999996,33.89949999999999,25.990499999999997,17.5345,17.276,0.0,65.87450000000001,16.364999999999988,0
2023-03-02 14:44:21+00:00,2023-03-02 14:44:21+00:00,0.2622222222222222,33.91333333333333,24.80055555555556,17.505555555555553,17.299999999999997,0.0,65.92222222222225,16.407777777777774,0
2023-03-02 14:44:22+00:00,2023-03-02 14:44:22+00:00,0.2752631578947369,33.93473684210527,25.016842105263155,17.453684210526315,17.24842105263158,0.0,65.88631578947368,16.481052631578958,0
2023-03-02 14:44:23+00:00,2023-03-02 14:44:23+00:00,0.2647058823529412,33.957647058823525,24.495882352941177,17.435294117647064,17.25,0.0,65.87823529411764,16.52235294117646,0
2023-03-02 14:44:24+00:00,2023-03-02 14:44:24+00:00,0.2694444444444445,33.98500000000001,24.865555555555556,17.39944444444445,17.21388888888889,0.0,65.86222222222223,16.58555555555556,0
2023-03-02 14:44:25+00:00,2023-03-02 14:44:25+00:00,0.27882352941176475,34.02764705882353,25.429411764705883,17.36470588235294,17.19470588235294,0.0,65.88176470588235,16.662941176470593,0
2023-03-02 14:44:26+00:00,2023-03-02 14:44:26+00:00,0.2605555555555556,34.05833333333334,24.76888888888889,17.36111111111111,17.205,0.0,65.87277777777778,16.697222222222226,0
2023-03-02 14:44:27+00:00,2023-03-02 14:44:27+00:00,0.28312499999999996,34.1,24.938125000000003,17.333124999999992,17.17,0.0,65.87312499999999,16.76687500000001,0
2023-03-02 14:44:28+00:00,2023-03-02 14:44:28+00:00,0.2773333333333333,34.14066666666666,24.910666666666668,17.319999999999997,17.136,0.0,65.88,16.820666666666664,0
2023-03-02 14:44:29+00:00,2023-03-02 14:44:29+00:00,0.26941176470588235,34.176470588235304,24.676470588235293,17.30647058823529,17.17705882352941,0.0,65.8564705882353,16.870000000000015,0
2023-03-02 14:44:30+00:00,2023-03-02 14:44:30+00:00,0.26421052631578945,34.224736842105266,24.744210526315786,17.28894736842106,17.152105263157896,0.0,65.85315789473684,16.935789473684206,0
2023-03-02 14:44:31+00:00,2023-03-02 14:44:31+00:00,0.2770588235294118,34.26470588235293,24.69705882352941,17.291764705882354,17.147058823529413,0.0,65.85823529411766,16.972941176470574,0
2023-03-02 14:44:32+00:00,2023-03-02 14:44:32+00:00,0.26374999999999993,34.305625000000006,24.295,17.291875,17.173125,0.0,65.88374999999999,17.013750000000005,0
2023-03-02 14:44:33+00:00,2023-03-02 14:44:33+00:00,0.2720000000000001,34.355333333333334,24.44733333333334,17.270666666666667,17.154666666666667,0.0,65.90466666666666,17.084666666666667,0
2023-03-02 14:44:34+00:00,2023-03-02 14:44:34+00:00,0.26500000000000007,34.385625,24.219375,17.26375,17.118750000000002,0.0,65.86562499999998,17.121874999999996,0
2023-03-02 14:44:35+00:00,2023-03-02 14:44:35+00:00,0.26799999999999996,34.42866666666667,24.252666666666666,17.240666666666673,17.128,0.0,65.86533333333333,17.188,0
2023-03-02 14:44:36+00:00,2023-03-02 14:44:36+00:00,0.2692307692307692,34.480000000000004,24.657692307692308,17.234615384615385,17.116153846153843,0.0,65.84692307692308,17.24538461538462,0
2023-03-02 14:44:37+00:00,2023-03-02 14:44:37+00:00,0.27125,34.515,27.387500000000003,17.244999999999997,17.101249999999997,0.0,65.74125,17.270000000000003,0
2023-03-02 14:44:38+00:00,2023-03-02 14:44:38+00:00,0.3223076923076923,34.5623076923077,30.45384615384615,17.21,17.11769230769231,0.0,65.8176923076923,17.352307692307697,0
2023-03-02 14:44:39+00:00,2023-03-02 14:44:39+00:00,0.27473684210526317,34.59315789473685,29.172631578947367,17.223684210526315,17.145789473684214,0.0,65.81105263157895,17.369473684210533,0
2023-03-02 14:44:40+00:00,2023-03-02 14:44:40+00:00,0.2515384615384616,34.667692307692306,30.153076923076924,17.186153846153847,17.10307692307692,0.0,65.77846153846153,17.48153846153846,0
2023-03-02 14:44:41+00:00,2023-03-02 14:44:41+00:00,0.25,34.693888888888885,28.537222222222226,17.21777777777778,17.16166666666667,0.0,65.75444444444445,17.476111111111106,0
2023-03-02 14:44:42+00:00,2023-03-02 14:44:42+00:00,0.28083333333333327,34.722500000000004,28.7175,17.195833333333336,17.136666666666663,0.0,65.69749999999999,17.526666666666667,0
2023-03-02 14:44:43+00:00,2023-03-02 14:44:43+00:00,0.2657894736842106,34.758421052631576,29.867894736842107,17.19,17.118421052631582,0.0,65.77000000000001,17.568421052631574,0
2023-03-02 14:44:44+00:00,2023-03-02 14:44:44+00:00,0.2778571428571429,34.810714285714276,29.187857142857144,17.169285714285714,17.178571428571427,0.0,65.75714285714287,17.641428571428563,0
2023-03-02 14:44:45+00:00,2023-03-02 14:44:45+00:00,0.290625,34.835625,29.02937500000001,17.160625,17.09,0.0,65.74875000000002,17.675,0
2023-03-02 14:44:46+00:00,2023-03-02 14:44:46+00:00,0.30533333333333335,34.87466666666668,29.028000000000002,17.131333333333338,17.067999999999998,0.0,65.79066666666668,17.74333333333334,0
2023-03-02 14:44:47+00:00,2023-03-02 14:44:47+00:00,0.258,34.91333333333333,29.046000000000003,17.14466666666667,17.066666666666666,0.0,65.73799999999999,17.768666666666658,0
2023-03-02 14:44:48+00:00,2023-03-02 14:44:48+00:00,0.286,34.974000000000004,28.451999999999995,17.142,17.05466666666667,0.0,65.69800000000002,17.832000000000004,0
2023-03-02 14:44:49+00:00,2023-03-02 14:44:49+00:00,0.25933333333333336,34.99333333333333,28.348666666666666,17.155333333333335,17.087333333333333,0.0,65.76200000000001,17.837999999999997,0
