Index,Time,Applied torque,Pressure - leak line,Temperature - leak line,Pressure - output,Temperature - suction line,Temperature - output,Flow - leak line,Flow - output,Sensor 1,Sensor 2,Sensor 3,Temp. diff,stan
2024-01-03 09:16:01+00:00,2024-01-03 09:16:01+00:00,9.530400000000004,0.1192,25.641599999999993,0.0,19.410800000000005,19.294800000000006,-0.010000000000000002,-0.5448,8.2e-05,4.4e-05,3.7e-05,6.230799999999988,1
2024-01-03 09:16:02+00:00,2024-01-03 09:16:02+00:00,9.486956521739133,0.11913043478260872,25.627391304347828,0.0,19.411739130434793,19.301304347826093,-0.010000000000000004,-0.48130434782608705,4.9e-05,7.1e-05,4.1e-05,6.2156521739130355,1
2024-01-03 09:16:04+00:00,2024-01-03 09:16:04+00:00,9.553333333333333,0.12000000000000002,25.646190476190483,0.0,19.41428571428572,19.303809523809527,-0.010000000000000002,-0.527142857142857,4.5e-05,4.4e-05,0.000102,6.231904761904762,1
2024-01-03 09:16:05+00:00,2024-01-03 09:16:05+00:00,9.479000000000003,0.11750000000000002,25.648000000000007,0.0,19.41400000000001,19.303,-0.010000000000000002,-0.46849999999999997,0.000162,6.2e-05,0.000158,6.233999999999998,1
2024-01-03 09:16:06+00:00,2024-01-03 09:16:06+00:00,9.331428571428573,0.12095238095238098,25.65952380952381,0.0,19.410000000000007,19.313809523809525,-0.010000000000000002,-0.5257142857142858,0.000135,6.8e-05,0.000172,6.249523809523804,1
2024-01-03 09:16:08+00:00,2024-01-03 09:16:08+00:00,9.383684210526317,0.11631578947368423,25.600526315789473,0.0,19.412631578947376,19.315263157894737,-0.009473684210526316,-0.6305263157894737,0.000552,6.2e-05,0.000732,6.187894736842097,1
2024-01-03 09:16:09+00:00,2024-01-03 09:16:09+00:00,9.514210526315791,0.12105263157894743,25.610000000000003,0.0,19.415789473684214,19.311052631578946,-0.010000000000000002,-0.7205263157894737,4.2e-05,4.4e-05,3.7e-05,6.194210526315789,1
2024-01-03 09:16:10+00:00,2024-01-03 09:16:10+00:00,9.496000000000006,0.11750000000000005,25.611499999999996,0.0,19.417,19.311500000000002,-0.010000000000000002,-0.45999999999999985,8.4e-05,5.8e-05,0.000137,6.194499999999994,1
2024-01-03 09:16:12+00:00,2024-01-03 09:16:12+00:00,9.316470588235296,0.11705882352941177,25.607058823529414,0.0,19.424117647058825,19.300588235294118,-0.009411764705882354,-0.711764705882353,5.5e-05,7.9e-05,9.4e-05,6.182941176470589,1
2024-01-03 09:16:13+00:00,2024-01-03 09:16:13+00:00,9.36,0.12235294117647062,25.61823529411765,0.0,19.42235294117647,19.306470588235296,-0.01058823529411765,-0.4241176470588235,8.7e-05,8.9e-05,8.2e-05,6.1958823529411795,1
2024-01-03 09:16:14+00:00,2024-01-03 09:16:14+00:00,9.531176470588237,0.12117647058823533,25.60529411764706,0.0,19.443529411764704,19.3,-0.01,-0.5435294117647057,0.00092,5.4e-05,0.000324,6.161764705882355,1
2024-01-03 09:16:15+00:00,2024-01-03 09:16:15+00:00,9.495,0.12,25.617500000000003,0.0,19.440625,19.305000000000003,-0.01,-0.44375,4.9e-05,5.3e-05,0.000528,6.176875000000003,1
2024-01-03 09:16:17+00:00,2024-01-03 09:16:17+00:00,9.471176470588238,0.12235294117647062,25.59882352941176,0.0,19.44411764705882,19.30470588235294,-0.01,-0.5470588235294118,5.4e-05,7.8e-05,7.2e-05,6.154705882352939,1
2024-01-03 09:16:18+00:00,2024-01-03 09:16:18+00:00,9.388750000000002,0.12187500000000001,25.603750000000005,0.0,19.441250000000004,19.305000000000003,-0.01,-0.4725,5e-05,5.4e-05,7.3e-05,6.162500000000001,1
2024-01-03 09:16:19+00:00,2024-01-03 09:16:19+00:00,9.402666666666669,0.11800000000000004,25.604,0.0,19.437333333333335,19.300666666666668,-0.01,-0.35600000000000004,8.7e-05,7.5e-05,9.5e-05,6.166666666666664,1
2024-01-03 09:16:21+00:00,2024-01-03 09:16:21+00:00,9.364375,0.12125000000000002,25.601249999999997,0.0,19.443125,19.2975,-0.01,-0.49750000000000005,0.000103,5.7e-05,8.4e-05,6.158124999999998,1
2024-01-03 09:16:22+00:00,2024-01-03 09:16:22+00:00,9.339333333333334,0.11800000000000001,25.598,0.0,19.43466666666667,19.31,-0.01,-0.48400000000000004,0.000193,9.3e-05,0.00014,6.16333333333333,1
2024-01-03 09:16:23+00:00,2024-01-03 09:16:23+00:00,9.328666666666667,0.12133333333333338,25.607999999999997,0.0,19.436,19.300666666666665,-0.01,-0.36800000000000005,0.000294,7.7e-05,0.000614,6.171999999999997,1
2024-01-03 09:16:25+00:00,2024-01-03 09:16:25+00:00,9.402857142857142,0.1207142857142857,25.596428571428568,0.0,19.43357142857143,19.303571428571427,-0.009999999999999998,-0.4321428571428571,0.000802,0.000154,8.5e-05,6.162857142857138,1
2024-01-03 09:16:26+00:00,2024-01-03 09:16:26+00:00,9.49,0.12000000000000001,25.60571428571428,0.0,19.43857142857143,19.294999999999998,-0.012142857142857144,-0.5771428571428572,5.7e-05,0.000121,3.9e-05,6.167142857142853,1
2024-01-03 09:16:27+00:00,2024-01-03 09:16:27+00:00,9.494000000000002,0.12266666666666666,25.57266666666667,0.0,19.445333333333334,19.311333333333334,-0.01,-0.4966666666666667,4.3e-05,0.000114,5.5e-05,6.127333333333336,1
2024-01-03 09:16:29+00:00,2024-01-03 09:16:29+00:00,9.420714285714286,0.12142857142857144,25.562857142857148,0.0,19.439285714285713,19.31357142857143,-0.009999999999999998,-0.5450000000000002,6.5e-05,0.000313,4.2e-05,6.123571428571434,1
2024-01-03 09:16:30+00:00,2024-01-03 09:16:30+00:00,9.348571428571429,0.12142857142857141,25.554285714285715,0.0,19.447857142857146,19.29714285714286,-0.009999999999999998,-0.5857142857142857,0.000172,0.000151,5.4e-05,6.1064285714285695,1
2024-01-03 09:16:31+00:00,2024-01-03 09:16:31+00:00,9.403846153846153,0.12230769230769233,25.579230769230772,0.0,19.446153846153845,19.31307692307692,-0.009999999999999998,-0.33538461538461534,0.000934,0.000594,0.000164,6.133076923076928,1
2024-01-03 09:16:32+00:00,2024-01-03 09:16:32+00:00,9.395384615384616,0.12230769230769233,25.570769230769233,0.0,19.446153846153845,19.310000000000002,-0.009999999999999998,-0.6538461538461539,4.5e-05,0.000218,0.000519,6.124615384615389,1
2024-01-03 09:16:34+00:00,2024-01-03 09:16:34+00:00,9.39846153846154,0.11692307692307694,25.56923076923077,0.0,19.44153846153846,19.30230769230769,-0.010769230769230769,-0.4284615384615385,6.5e-05,7.9e-05,0.000591,6.12769230769231,1
2024-01-03 09:16:35+00:00,2024-01-03 09:16:35+00:00,9.325000000000001,0.12083333333333335,25.570000000000004,0.0,19.43916666666667,19.308333333333334,-0.009999999999999998,-0.5658333333333334,0.000108,0.000103,0.000134,6.130833333333335,1
2024-01-03 09:16:36+00:00,2024-01-03 09:16:36+00:00,9.412857142857145,0.11785714285714288,25.573571428571427,0.0,19.443571428571428,19.309285714285714,-0.009999999999999998,-0.48142857142857143,6e-05,7.7e-05,9.3e-05,6.129999999999999,1
2024-01-03 09:16:38+00:00,2024-01-03 09:16:38+00:00,9.436153846153847,0.12000000000000001,25.54846153846154,0.0,19.44538461538462,19.29923076923077,-0.009999999999999998,-0.6107692307692307,0.000752,7.5e-05,4.8e-05,6.103076923076923,1
2024-01-03 09:16:39+00:00,2024-01-03 09:16:39+00:00,9.417692307692308,0.12153846153846154,25.578461538461532,0.0,19.442307692307693,19.31230769230769,-0.009999999999999998,-0.45153846153846156,5.5e-05,9.4e-05,0.000116,6.136153846153839,1
2024-01-03 09:16:40+00:00,2024-01-03 09:16:40+00:00,9.394166666666665,0.12166666666666666,25.56833333333334,0.0,19.443333333333335,19.295833333333334,-0.009999999999999998,-0.6575000000000001,5.6e-05,8.1e-05,6.6e-05,6.1250000000000036,1
2024-01-03 09:16:42+00:00,2024-01-03 09:16:42+00:00,9.450769230769232,0.1230769230769231,25.543846153846154,0.0,19.466923076923077,19.31,-0.01076923076923077,-0.5207692307692308,4e-05,9.3e-05,0.000165,6.076923076923077,1
2024-01-03 09:16:43+00:00,2024-01-03 09:16:43+00:00,9.41,0.12083333333333335,25.521666666666665,0.0,19.476666666666663,19.30416666666667,-0.009999999999999998,-0.6233333333333333,8.7e-05,8.9e-05,0.000965,6.045000000000002,1
2024-01-03 09:16:44+00:00,2024-01-03 09:16:44+00:00,9.470833333333333,0.12083333333333335,25.549166666666665,0.0,19.476666666666663,19.327499999999997,-0.009999999999999998,-0.6133333333333334,5.1e-05,9.5e-05,7.6e-05,6.072500000000002,1
2024-01-03 09:16:46+00:00,2024-01-03 09:16:46+00:00,9.391666666666667,0.12333333333333335,25.518333333333334,0.0,19.476666666666663,19.3125,-0.009999999999999998,-0.715,0.000151,6.5e-05,5.5e-05,6.041666666666671,1
2024-01-03 09:16:47+00:00,2024-01-03 09:16:47+00:00,9.422727272727272,0.12454545454545456,25.529090909090915,0.0,19.473636363636363,19.31090909090909,-0.009999999999999998,-0.48454545454545456,0.000739,5.9e-05,4.8e-05,6.055454545454552,1
2024-01-03 09:16:48+00:00,2024-01-03 09:16:48+00:00,9.37,0.1208333333333333,25.646666666666672,0.0,19.470000000000002,19.305833333333336,-0.011666666666666665,-0.4350000000000001,3.6e-05,5.5e-05,6.3e-05,6.176666666666669,1
2024-01-03 09:16:50+00:00,2024-01-03 09:16:50+00:00,9.510769230769231,0.1207692307692308,25.48538461538461,0.0,19.471538461538458,19.314615384615387,-0.009999999999999998,-0.5984615384615385,7.6e-05,6.1e-05,0.000127,6.013846153846153,1
2024-01-03 09:16:51+00:00,2024-01-03 09:16:51+00:00,9.455454545454545,0.12000000000000002,25.48909090909091,0.0,19.472727272727273,19.297272727272727,-0.009999999999999998,-0.6890909090909091,5.9e-05,8.6e-05,4e-05,6.016363636363636,1
2024-01-03 09:16:52+00:00,2024-01-03 09:16:52+00:00,9.440833333333336,0.125,25.47583333333333,0.0,19.470000000000002,19.299166666666668,-0.010833333333333334,-0.4708333333333334,0.000663,6.8e-05,5.2e-05,6.005833333333328,1
2024-01-03 09:16:53+00:00,2024-01-03 09:16:53+00:00,9.484,0.123,25.473,0.0,19.478999999999996,19.297,-0.009999999999999998,-0.44000000000000006,0.000139,6.3e-05,7.8e-05,5.994000000000003,1
2024-01-03 09:16:55+00:00,2024-01-03 09:16:55+00:00,9.497,0.123,25.476000000000003,0.0,19.472,19.299999999999997,-0.009999999999999998,-0.5770000000000001,5.2e-05,7.8e-05,9.9e-05,6.004000000000001,1
2024-01-03 09:16:56+00:00,2024-01-03 09:16:56+00:00,9.496,0.11699999999999999,25.436,0.0,19.473,19.299,-0.012999999999999998,-0.636,4.3e-05,0.000108,0.000719,5.963000000000001,1
2024-01-03 09:16:57+00:00,2024-01-03 09:16:57+00:00,9.366363636363637,0.11545454545454548,25.50181818181818,0.0,19.468181818181815,19.30181818181818,-0.009999999999999998,-0.6745454545454546,7e-05,5.6e-05,7.9e-05,6.033636363636365,1
2024-01-03 09:16:59+00:00,2024-01-03 09:16:59+00:00,9.396666666666668,0.12000000000000004,25.502499999999998,0.0,19.468333333333334,19.30916666666667,-0.009999999999999998,-0.4766666666666666,9.2e-05,5.3e-05,6.5e-05,6.034166666666664,1
2024-01-03 09:17:00+00:00,2024-01-03 09:17:00+00:00,9.443636363636365,0.12181818181818181,25.48909090909091,0.0,19.475454545454543,19.30727272727272,-0.009999999999999998,-0.5572727272727273,0.000418,7.8e-05,4.2e-05,6.0136363636363654,1
2024-01-03 09:17:01+00:00,2024-01-03 09:17:01+00:00,9.466363636363635,0.12272727272727274,25.496363636363636,0.0,19.471818181818183,19.30363636363636,-0.009999999999999998,-0.5881818181818183,0.00022,7.5e-05,0.000125,6.0245454545454535,1
2024-01-03 09:17:03+00:00,2024-01-03 09:17:03+00:00,9.339,0.121,25.497999999999998,0.0,19.468999999999998,19.308999999999997,-0.009999999999999998,-0.554,4.7e-05,7.8e-05,5.2e-05,6.029,1
2024-01-03 09:17:04+00:00,2024-01-03 09:17:04+00:00,9.496,0.119,25.487,0.0,19.470000000000002,19.308,-0.009999999999999998,-0.661,5.9e-05,7e-05,6.3e-05,6.016999999999996,1
2024-01-03 09:17:05+00:00,2024-01-03 09:17:05+00:00,9.464615384615385,0.12384615384615387,25.495384615384612,0.0,19.474615384615383,19.314615384615387,-0.010769230769230769,-0.5684615384615385,0.000137,9.2e-05,7.6e-05,6.020769230769229,1
2024-01-03 09:17:07+00:00,2024-01-03 09:17:07+00:00,9.389090909090909,0.12090909090909091,25.55363636363636,0.0,19.46818181818182,19.322727272727267,-0.009999999999999998,-0.5272727272727272,0.000689,6.8e-05,0.000442,6.085454545454542,1
2024-01-03 09:17:08+00:00,2024-01-03 09:17:08+00:00,9.418888888888889,0.12000000000000001,25.486666666666665,0.0,19.474444444444444,19.297777777777778,-0.011111111111111112,-0.6566666666666667,4.7e-05,7.9e-05,0.000669,6.012222222222221,1
2024-01-03 09:17:09+00:00,2024-01-03 09:17:09+00:00,9.569999999999999,0.125,25.493000000000002,0.0,19.480999999999998,19.309999999999995,-0.009999999999999998,-0.561,4.5e-05,9.8e-05,8.1e-05,6.012000000000004,1
2024-01-03 09:17:11+00:00,2024-01-03 09:17:11+00:00,9.600000000000001,0.121,25.475,0.0,19.493000000000002,19.3,-0.009999999999999998,-0.5750000000000001,5.5e-05,0.000938,4.4e-05,5.981999999999999,1
2024-01-03 09:17:12+00:00,2024-01-03 09:17:12+00:00,9.433333333333334,0.1211111111111111,25.481111111111105,0.0,19.5,19.299999999999997,-0.01111111111111111,-0.5099999999999999,0.000319,0.000147,9.1e-05,5.981111111111105,1
2024-01-03 09:17:13+00:00,2024-01-03 09:17:13+00:00,9.443000000000001,0.12799999999999997,25.497000000000007,0.0,19.5,19.293000000000003,-0.009999999999999998,-0.461,0.000628,0.000108,5.4e-05,5.997000000000007,1
2024-01-03 09:17:14+00:00,2024-01-03 09:17:14+00:00,9.443,0.12200000000000003,25.485,0.0,19.499000000000002,19.305,-0.012999999999999998,-0.5,7.8e-05,5.9e-05,0.000104,5.985999999999997,1
2024-01-03 09:17:16+00:00,2024-01-03 09:17:16+00:00,9.555555555555555,0.11888888888888888,25.471111111111114,0.0,19.497777777777777,19.29444444444444,-0.01,-0.6266666666666666,7e-05,7.6e-05,5.6e-05,5.973333333333336,1
2024-01-03 09:17:17+00:00,2024-01-03 09:17:17+00:00,9.473333333333334,0.11777777777777779,25.430000000000003,0.0,19.493333333333332,19.31111111111111,-0.01,-0.5244444444444444,0.000152,9.6e-05,7.5e-05,5.936666666666671,1
2024-01-03 09:17:18+00:00,2024-01-03 09:17:18+00:00,9.426666666666666,0.12333333333333332,25.45555555555556,0.0,19.504444444444445,19.303333333333335,-0.01,-0.48666666666666664,9.3e-05,6.4e-05,5.4e-05,5.951111111111114,1
2024-01-03 09:17:20+00:00,2024-01-03 09:17:20+00:00,9.492,0.12199999999999997,25.437,0.0,19.495,19.294,-0.012,-0.5640000000000001,0.00047,6.2e-05,6.5e-05,5.942,1
2024-01-03 09:17:21+00:00,2024-01-03 09:17:21+00:00,9.427777777777777,0.1211111111111111,25.43444444444445,0.0,19.504444444444445,19.29888888888889,-0.01111111111111111,-0.49222222222222217,0.000312,8.3e-05,5.7e-05,5.930000000000003,1
2024-01-03 09:17:22+00:00,2024-01-03 09:17:22+00:00,9.291,0.123,25.433,0.0,19.512999999999998,19.303999999999995,-0.009999999999999998,-0.545,0.000162,9.4e-05,0.000458,5.920000000000002,1
2024-01-03 09:17:24+00:00,2024-01-03 09:17:24+00:00,9.315000000000001,0.11699999999999999,25.448,0.0,19.512,19.301000000000002,-0.011,-0.48,6.8e-05,0.000107,0.000339,5.936,1
2024-01-03 09:17:25+00:00,2024-01-03 09:17:25+00:00,9.454444444444444,0.1211111111111111,25.426666666666666,0.0,19.507777777777775,19.295555555555552,-0.01,-0.5700000000000001,4.4e-05,5.9e-05,0.000113,5.91888888888889,1
2024-01-03 09:17:26+00:00,2024-01-03 09:17:26+00:00,9.527777777777779,0.12000000000000001,25.438888888888886,0.0,19.50888888888889,19.301111111111112,-0.012222222222222223,-0.5766666666666667,0.000796,5.6e-05,0.000147,5.929999999999996,1
2024-01-03 09:17:28+00:00,2024-01-03 09:17:28+00:00,9.276666666666667,0.1216666666666667,25.434166666666666,0.0,19.50916666666667,19.305000000000003,-0.009999999999999998,-0.5741666666666666,5.4e-05,4.7e-05,0.000173,5.924999999999997,1
2024-01-03 09:17:29+00:00,2024-01-03 09:17:29+00:00,9.496,0.119,25.439,0.0,19.508000000000003,19.309999999999995,-0.009999999999999998,-0.44399999999999995,6.2e-05,9.6e-05,5.6e-05,5.930999999999997,1
2024-01-03 09:17:30+00:00,2024-01-03 09:17:30+00:00,9.309000000000001,0.119,25.455000000000005,0.0,19.520000000000003,19.311,-0.011,-0.656,6.6e-05,7.9e-05,6e-05,5.935000000000002,1
2024-01-03 09:17:31+00:00,2024-01-03 09:17:31+00:00,9.440000000000003,0.12333333333333332,25.42888888888889,0.0,19.514444444444443,19.30111111111111,-0.01111111111111111,-0.4577777777777778,6.8e-05,7e-05,6.3e-05,5.914444444444445,1
2024-01-03 09:17:33+00:00,2024-01-03 09:17:33+00:00,9.459999999999999,0.121,25.435000000000006,0.0,19.508000000000003,19.291999999999998,-0.011,-0.488,5.3e-05,6.4e-05,5.6e-05,5.927000000000003,1
2024-01-03 09:17:34+00:00,2024-01-03 09:17:34+00:00,9.382727272727273,0.12000000000000002,25.439999999999998,0.0,19.51090909090909,19.30545454545454,-0.009999999999999998,-0.5427272727272727,0.00091,5.1e-05,0.000116,5.929090909090906,1
2024-01-03 09:17:35+00:00,2024-01-03 09:17:35+00:00,9.454444444444443,0.12000000000000001,25.445555555555558,0.0,19.518888888888892,19.301111111111112,-0.01,-0.5733333333333334,5.9e-05,7.6e-05,0.000128,5.926666666666666,1
2024-01-03 09:17:37+00:00,2024-01-03 09:17:37+00:00,9.449,0.11800000000000002,25.393,0.0,19.511,19.299,-0.009999999999999998,-0.5619999999999999,6.4e-05,0.000107,5.5e-05,5.8820000000000014,1
2024-01-03 09:17:38+00:00,2024-01-03 09:17:38+00:00,9.465555555555556,0.11888888888888888,25.38666666666667,0.0,19.512222222222224,19.31111111111111,-0.012222222222222223,-0.39444444444444443,5e-05,9.3e-05,7.2e-05,5.874444444444446,1
2024-01-03 09:17:39+00:00,2024-01-03 09:17:39+00:00,9.474444444444444,0.12222222222222223,25.41,0.0,19.51111111111111,19.314444444444444,-0.01,-0.47777777777777775,4.2e-05,0.000224,0.00023,5.898888888888891,1
2024-01-03 09:17:41+00:00,2024-01-03 09:17:41+00:00,9.61357142857143,0.12214285714285718,25.406428571428574,0.0,19.509999999999998,19.295000000000005,-0.01285714285714286,-0.4735714285714286,0.000113,0.000598,0.000361,5.896428571428576,1
2024-01-03 09:17:42+00:00,2024-01-03 09:17:42+00:00,9.449411764705886,0.12176470588235296,25.41352941176471,0.0,19.512941176470584,19.303529411764703,-0.01,-0.4523529411764706,0.000204,6.7e-05,9e-05,5.900588235294126,1
2024-01-03 09:17:43+00:00,2024-01-03 09:17:43+00:00,9.459999999999999,0.12214285714285714,25.407857142857143,0.0,19.51857142857143,19.299285714285713,-0.012142857142857141,-0.5692857142857143,0.000778,6.9e-05,8e-05,5.8892857142857125,1
2024-01-03 09:17:45+00:00,2024-01-03 09:17:45+00:00,9.495833333333334,0.11833333333333336,25.401666666666667,0.0,19.51583333333333,19.304166666666664,-0.009999999999999998,-0.5658333333333333,5.1e-05,6.6e-05,0.000114,5.885833333333338,1
2024-01-03 09:17:46+00:00,2024-01-03 09:17:46+00:00,9.533000000000001,0.12200000000000003,25.397,0.0,19.511,19.307,-0.009999999999999998,-0.52,4.4e-05,5.4e-05,4.4e-05,5.885999999999999,1
2024-01-03 09:17:47+00:00,2024-01-03 09:17:47+00:00,9.520000000000001,0.12333333333333331,25.414000000000005,0.0,19.53933333333333,19.305333333333333,-0.012000000000000004,-0.5593333333333335,5.9e-05,4.6e-05,6.8e-05,5.874666666666673,1
2024-01-03 09:17:49+00:00,2024-01-03 09:17:49+00:00,9.565833333333332,0.12333333333333334,25.385833333333334,0.0,19.54666666666667,19.309166666666666,-0.011666666666666665,-0.38666666666666666,5.3e-05,3.7e-05,0.000102,5.839166666666664,1
2024-01-03 09:17:50+00:00,2024-01-03 09:17:50+00:00,9.590714285714284,0.11928571428571433,25.344999999999995,0.0,19.54285714285714,19.303571428571427,-0.011428571428571427,-0.4942857142857143,0.0001,5.3e-05,0.000164,5.802142857142854,1
2024-01-03 09:17:51+00:00,2024-01-03 09:17:51+00:00,9.642142857142858,0.12071428571428575,25.35571428571429,0.0,19.545714285714286,19.298571428571424,-0.010714285714285716,-0.6114285714285713,0.000334,4.5e-05,0.00066,5.810000000000002,1
2024-01-03 09:17:52+00:00,2024-01-03 09:17:52+00:00,9.479333333333335,0.12200000000000001,25.35533333333334,0.0,19.545333333333335,19.296000000000003,-0.011333333333333332,-0.5960000000000001,0.000223,7.9e-05,9.9e-05,5.810000000000006,1
2024-01-03 09:17:54+00:00,2024-01-03 09:17:54+00:00,9.535384615384617,0.12153846153846151,25.36923076923077,0.0,19.54307692307692,19.29,-0.016153846153846154,-0.3638461538461539,6.4e-05,6e-05,8e-05,5.826153846153851,1
2024-01-03 09:17:55+00:00,2024-01-03 09:17:55+00:00,9.60736842105263,0.118421052631579,25.351052631578945,0.0,19.540000000000006,19.301578947368426,-0.011578947368421057,-0.5873684210526315,6.1e-05,6.7e-05,9.5e-05,5.811052631578939,1
2024-01-03 09:17:56+00:00,2024-01-03 09:17:56+00:00,9.41125,0.12062500000000004,25.364375000000003,0.0,19.545625,19.310000000000002,-0.011875000000000004,-0.533125,0.000155,9.3e-05,0.000121,5.818750000000001,1
2024-01-03 09:17:58+00:00,2024-01-03 09:17:58+00:00,9.484,0.11933333333333333,25.374000000000002,0.0,19.567333333333334,19.318666666666665,-0.01,-0.42933333333333334,0.000678,7e-05,6.9e-05,5.806666666666668,1
2024-01-03 09:17:59+00:00,2024-01-03 09:17:59+00:00,9.565454545454546,0.1190909090909091,25.378181818181815,0.0,19.571818181818177,19.31727272727273,-0.011818181818181818,-0.5627272727272727,6.7e-05,0.000124,7.9e-05,5.806363636363638,1
2024-01-03 09:18:00+00:00,2024-01-03 09:18:00+00:00,9.509999999999998,0.11882352941176473,25.34176470588236,0.0,19.56647058823529,19.292941176470585,-0.012352941176470587,-0.7335294117647059,7.3e-05,0.000226,7.8e-05,5.775294117647068,1
2024-01-03 09:18:02+00:00,2024-01-03 09:18:02+00:00,9.498571428571429,0.12357142857142857,25.357857142857142,0.0,19.556428571428572,19.304285714285708,-0.009999999999999998,-0.47785714285714276,6.8e-05,0.000442,6.2e-05,5.80142857142857,1
2024-01-03 09:18:03+00:00,2024-01-03 09:18:03+00:00,9.550833333333335,0.12333333333333331,25.36583333333333,0.0,19.569999999999997,19.307499999999994,-0.009999999999999998,-0.5466666666666667,7.2e-05,6.9e-05,7.2e-05,5.795833333333334,1
2024-01-03 09:18:04+00:00,2024-01-03 09:18:04+00:00,9.477142857142857,0.12214285714285718,25.357142857142858,0.0,19.569999999999997,19.300714285714285,-0.009999999999999998,-0.6614285714285716,6.5e-05,0.000139,6.9e-05,5.787142857142861,1
2024-01-03 09:18:06+00:00,2024-01-03 09:18:06+00:00,9.480000000000002,0.12000000000000001,25.363888888888894,0.0,19.569444444444443,19.291111111111114,-0.011666666666666665,-0.5288888888888886,0.00076,0.000101,0.000759,5.794444444444451,1
2024-01-03 09:18:07+00:00,2024-01-03 09:18:07+00:00,9.473846153846155,0.11846153846153847,25.36384615384615,0.0,19.566153846153846,19.303076923076926,-0.01307692307692308,-0.42153846153846164,5.2e-05,7.4e-05,0.000315,5.797692307692305,1
2024-01-03 09:18:08+00:00,2024-01-03 09:18:08+00:00,9.596666666666668,0.12466666666666668,25.351333333333336,0.0,19.571333333333328,19.296000000000003,-0.01,-0.48200000000000004,4.4e-05,6e-05,0.000321,5.780000000000008,1
2024-01-03 09:18:09+00:00,2024-01-03 09:18:09+00:00,9.526,0.12533333333333332,25.35666666666667,0.0,19.567999999999998,19.302666666666667,-0.012666666666666665,-0.526,8.9e-05,9.5e-05,9.6e-05,5.788666666666671,1
2024-01-03 09:18:11+00:00,2024-01-03 09:18:11+00:00,9.290714285714285,0.12499999999999997,25.310714285714283,0.0,19.561428571428568,19.291428571428572,-0.009999999999999998,-0.6264285714285714,7.2e-05,6e-05,6.6e-05,5.749285714285715,1
