percent,training_samples_after,training_samples_before,f1_macro_mean,f1_macro_std,f1_macro_UT2,f1_macro_UT3,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_UT2,balanced_accuracy_UT3,Sampler,Seed
1.0,8698,8698,0.9995402292776184,0.0005631018342529692,0.8949843260188087,0.7156130442703589,0.9995402298850575,0.0005631010902949665,0.8839625909248354,0.7296501558711466,"SMOTE(k_neighbors=7, random_state=19)",19
0.005,8698,4370,0.9744882320364742,0.03164600561972855,0.7209167391935016,0.45135230066736914,0.9550000000000001,0.055677643628300216,0.6667821267751992,0.45895393141669555,"SMOTE(k_neighbors=9, random_state=19)",19
0.01,8698,4392,0.9820643952637041,0.024810183179385756,0.7415929203539823,0.48427784686445197,0.9776628352490422,0.044387531270417196,0.6965708347765847,0.49722895739522,"SMOTE(k_neighbors=9, random_state=19)",19
0.03,8698,4479,0.9960389036251105,0.007922192749778923,0.7447421492365313,0.5222994743089706,0.9960389036251105,0.007922192749778923,0.6931070315206096,0.5121233113959127,"SMOTE(k_neighbors=9, random_state=19)",19
0.05,8698,4566,0.9975861407996405,0.002956361675901785,0.7718798918457379,0.5754374380983823,0.9976123301985371,0.004493499540974107,0.7223761690335988,0.5545549012816071,"SMOTE(k_neighbors=9, random_state=19)",19
0.1,8698,4783,0.9993645270640419,0.0012709458719160514,0.8329418672930123,0.6545946860720934,0.9988505747126437,0.002298850574712663,0.8029095947350191,0.6465188777277451,"SMOTE(k_neighbors=9, random_state=19)",19
0.25,8698,5436,0.9985570635786358,0.0012919443497229142,0.856760374832664,0.7179316096747289,0.9980417394989143,0.0021738968702358064,0.8332178732248008,0.7071354347073087,"SMOTE(k_neighbors=9, random_state=19)",19
0.5,8698,6523,0.9993105412982233,0.000644533397115872,0.8903685351502013,0.7048617386589554,0.9993103448275862,0.0005631010902949665,0.8773813647384828,0.7171804641496363,"SMOTE(k_neighbors=9, random_state=19)",19
1.0,8698,8698,0.9998850574332995,0.0002298851334010976,0.8949843260188087,0.7156130442703589,0.9998850574712644,0.00022988505747125742,0.8839625909248354,0.7296501558711466,"SMOTE(k_neighbors=9, random_state=19)",19
0.005,8698,4370,0.9410400881405689,0.06139984055551501,0.7035048942216608,0.3450221684804514,0.905,0.09273618495495704,0.6747488742639418,0.43713197090405265,"BorderlineSMOTE(k_neighbors=3, random_state=19)",19
0.01,8698,4392,0.9672127427096331,0.04189619372453095,0.7355783308931186,0.48171589310829815,0.9540517241379309,0.06511524687717374,0.687218565985452,0.4894354000692761,"BorderlineSMOTE(k_neighbors=3, random_state=19)",19
0.03,8698,4479,0.9939407607056108,0.008176235613775513,0.7537546047038821,0.5303258145363409,0.9921927497789567,0.015328760258946575,0.6989954970557672,0.5131624523727052,"BorderlineSMOTE(k_neighbors=3, random_state=19)",19
0.05,8698,4566,0.9963780617392665,0.0029584789323590216,0.7758306462918828,0.5511863281898125,0.9952867488031882,0.005542509584409251,0.7230689296847939,0.5315206096293731,"BorderlineSMOTE(k_neighbors=3, random_state=19)",19
0.1,8698,4783,1.0,0.0,0.8048178783921056,0.6031207598371777,1.0,0.0,0.7670592310356772,0.594735019050918,"BorderlineSMOTE(k_neighbors=3, random_state=19)",19
0.25,8698,5436,1.0,0.0,0.849521002210759,0.6871846619576185,1.0,0.0,0.8231728437824731,0.6778662971943193,"BorderlineSMOTE(k_neighbors=3, random_state=19)",19
0.5,8698,6523,0.9996549078360613,0.0004226498708474275,0.8947204968944099,0.7700017280110593,0.999655172413793,0.00045977011494251484,0.8825770696224454,0.7694838933148598,"BorderlineSMOTE(k_neighbors=3, random_state=19)",19
1.0,8698,8698,0.9997700486555307,0.00028163174926613114,0.8949843260188087,0.7156130442703589,0.9997699826726454,0.00028171261963820814,0.8839625909248354,0.7296501558711466,"BorderlineSMOTE(k_neighbors=3, random_state=19)",19
0.005,8698,4370,0.8519793457663385,0.18692786982597762,0.7101123595505618,0.4052602333765512,0.825,0.18708286933869706,0.6648770349844129,0.443886387253204,BorderlineSMOTE(random_state=19),19
0.01,8698,4392,0.988739546597386,0.01382588217823889,0.7330011723329426,0.4727080021197668,0.9887739463601533,0.0221658685644648,0.6844475233806719,0.4830273640457222,BorderlineSMOTE(random_state=19),19
0.03,8698,4479,0.9916870136911744,0.012222136600458329,0.7542938254080909,0.5292441763029998,0.9846153846153847,0.022426738057097315,0.7002078281953585,0.5135088326983027,BorderlineSMOTE(random_state=19),19
0.05,8698,4566,0.9938850433097187,0.005457245648629525,0.778295888088173,0.565455450472872,0.9906884401351121,0.008568726116447128,0.7282646345687565,0.5464149636300658,BorderlineSMOTE(random_state=19),19
0.1,8698,4783,0.9981000551848854,0.0015513448668441148,0.8027721628645683,0.5943380233937956,0.9975862068965518,0.002729733813112191,0.7634222376169033,0.585555940422584,BorderlineSMOTE(random_state=19),19
0.25,8698,5436,0.9994232297278117,0.0007063964328338036,0.8529150636282924,0.690319310694374,0.9990783410138249,0.0011287971164899119,0.8278489781780395,0.6825424315898857,BorderlineSMOTE(random_state=19),19
0.5,8698,6523,0.9993096828686301,0.0008454625997931118,0.8918124129391735,0.7625302454199793,0.9993103448275862,0.0009195402298850297,0.8789400762036716,0.7620367163145133,BorderlineSMOTE(random_state=19),19
1.0,8698,8698,0.999884991374353,0.00023001725129385698,0.8949843260188087,0.7156130442703589,0.9998850574712644,0.00022988505747125742,0.8839625909248354,0.7296501558711466,BorderlineSMOTE(random_state=19),19
0.005,8698,4370,0.9601450794968827,0.033053523441061626,0.7089251009119449,0.4188941779567924,0.93,0.057879184513951125,0.6627987530308279,0.4502944232767579,"BorderlineSMOTE(k_neighbors=7, random_state=19)",19
0.01,8698,4392,0.9812311279513523,0.015537456145749765,0.7275669314504266,0.4627687933179314,0.9748850574712644,0.030525492964125364,0.6792518184967093,0.47644613785936957,"BorderlineSMOTE(k_neighbors=7, random_state=19)",19
0.03,8698,4479,0.9899043155704057,0.0065095767036336604,0.7516740276392648,0.5338018741633199,0.984500442086649,0.014269433964378509,0.6981295462417735,0.517492206442674,"BorderlineSMOTE(k_neighbors=7, random_state=19)",19
0.05,8698,4566,0.9951453023573483,0.0070423805380143084,0.7745125741734953,0.5608096897295504,0.9930138892605775,0.009318721462912523,0.7235885001731901,0.5415656390717007,"BorderlineSMOTE(k_neighbors=7, random_state=19)",19
0.1,8698,4783,0.999371067115748,0.0012578657685040626,0.8178524851470801,0.6214937478878,0.9998850574712644,0.00022988505747125742,0.7822999653619674,0.6120540353307933,"BorderlineSMOTE(k_neighbors=7, random_state=19)",19
0.25,8698,5436,1.0,0.0,0.8657254430759987,0.6990525409130061,1.0,0.0,0.8451679944579148,0.6974367855905785,"BorderlineSMOTE(k_neighbors=7, random_state=19)",19
0.5,8698,6523,0.9996547746908846,0.0006904506182310755,0.8913985148514851,0.7612791702679343,0.9995402298850575,0.0009195402298850297,0.8784205057152754,0.7608243851749221,"BorderlineSMOTE(k_neighbors=7, random_state=19)",19
1.0,8698,8698,0.9998850574332995,0.0002298851334010976,0.8949843260188087,0.7156130442703589,0.9998850574712644,0.00022988505747125742,0.8839625909248354,0.7296501558711466,"BorderlineSMOTE(k_neighbors=7, random_state=19)",19
0.005,8698,4370,0.8663224983059298,0.19481744792086964,0.7204333433644298,0.4495897903372835,0.85,0.2,0.6782126775199169,0.4771388985105646,"BorderlineSMOTE(k_neighbors=9, random_state=19)",19
0.01,8698,4392,0.987955232871896,0.01491773278273044,0.7366071428571429,0.46112017400761285,0.9873850574712645,0.02494352188287087,0.6934534118462071,0.4851056459993072,"BorderlineSMOTE(k_neighbors=9, random_state=19)",19
0.03,8698,4479,0.9960374806667438,0.004854482645980771,0.7474689861685442,0.5345345345345346,0.9960389036251105,0.007638080352733785,0.6932802216834084,0.5167994457914791,"BorderlineSMOTE(k_neighbors=9, random_state=19)",19
0.05,8698,4566,0.9950643646315506,0.00719486310098154,0.7785825877006107,0.5499915697184286,0.9929083132852178,0.009504126643253348,0.729996536196744,0.5377554554901282,"BorderlineSMOTE(k_neighbors=9, random_state=19)",19
0.1,8698,4783,0.9987289880691375,0.001556665347305369,0.8213248111563045,0.6238127544097694,0.998735632183908,0.0022524043611799544,0.7869760997575337,0.6158642189123658,"BorderlineSMOTE(k_neighbors=9, random_state=19)",19
0.25,8698,5436,0.9994262071538685,0.0007027515744396155,0.855192878338279,0.6910941475826972,0.9997699826726454,0.00028171261963820814,0.830966401108417,0.6846207135434708,"BorderlineSMOTE(k_neighbors=9, random_state=19)",19
0.5,8698,6523,0.9996547746908846,0.0006904506182310755,0.897196261682243,0.7424511545293073,0.9995402298850575,0.0009195402298850297,0.885694492552823,0.748874263941808,"BorderlineSMOTE(k_neighbors=9, random_state=19)",19
1.0,8698,8698,0.9997700488076525,0.00028163156286627525,0.8949843260188087,0.7156130442703589,0.9997701149425288,0.00028155054514748324,0.8839625909248354,0.7296501558711466,"BorderlineSMOTE(k_neighbors=9, random_state=19)",19
0.005,4370,4370,0.8900742545894158,0.11566238571446061,0.7747917648907748,0.4946900946128596,0.845,0.1317193987231949,0.7518184967093868,0.5467613439556633,EditedNearestNeighbours(),19
0.01,4392,4392,0.9621063507930954,0.023619821857181898,0.755298063729227,0.4889875994817694,0.9319444444444445,0.041294635409218086,0.7220297887080014,0.5218219605126428,EditedNearestNeighbours(),19
0.03,4479,4479,0.98975202434109,0.009201477949739231,0.7471641791044776,0.49326871297792135,0.9807692307692308,0.017200522903844526,0.7066158642189124,0.5110841704191202,EditedNearestNeighbours(),19
0.05,4566,4566,0.9975591615577079,0.002989708706679445,0.7711663706335109,0.5248756218905473,0.995401691331924,0.00563237497029904,0.7322480083131278,0.5368895046761344,EditedNearestNeighbours(),19
0.1,4783,4783,0.9980732459132348,0.0025775536857566305,0.8008571865911526,0.5381601044971077,0.9965249933172948,0.004644552200502072,0.7746795981988224,0.5713543470730862,EditedNearestNeighbours(),19
0.25,5435,5436,0.9997116148639058,0.0005767702721883428,0.8590624066885637,0.6956818569721795,0.9995391705069124,0.0009216589861750892,0.8365084863179771,0.6912019397298234,EditedNearestNeighbours(),19
0.5,6522,6523,0.9996549738950076,0.0004225689525856398,0.8796338672768879,0.739010989010989,0.9995402298850575,0.0005631010902949665,0.8633529615517839,0.7367509525458954,EditedNearestNeighbours(),19
1.0,8695,8698,0.9997699820641565,0.0004600358716873032,0.8962057071182189,0.716031369688127,0.9997698504027618,0.0004602991944763879,0.8853481122272255,0.7303429165223415,EditedNearestNeighbours(),19
0.005,4370,4370,0.9266969356009775,0.05386559662991999,0.7747917648907748,0.4946900946128596,0.8800000000000001,0.07968688725254613,0.7518184967093868,0.5467613439556633,EditedNearestNeighbours(n_neighbors=5),19
0.01,4392,4392,0.9528124155833915,0.04050262782544404,0.755298063729227,0.4889875994817694,0.9194444444444445,0.06826780959691396,0.7220297887080014,0.5218219605126428,EditedNearestNeighbours(n_neighbors=5),19
0.03,4479,4479,0.98975202434109,0.009201477949739231,0.7471641791044776,0.49326871297792135,0.9807692307692308,0.017200522903844526,0.7066158642189124,0.5110841704191202,EditedNearestNeighbours(n_neighbors=5),19
0.05,4566,4566,0.9975591615577079,0.002989708706679445,0.7711663706335109,0.5248756218905473,0.995401691331924,0.00563237497029904,0.7322480083131278,0.5368895046761344,EditedNearestNeighbours(n_neighbors=5),19
0.1,4783,4783,0.9993645270640419,0.0012709458719160514,0.8008571865911526,0.5381601044971077,0.9988505747126437,0.002298850574712663,0.7746795981988224,0.5713543470730862,EditedNearestNeighbours(n_neighbors=5),19
0.25,5434,5436,0.9985570485353689,0.0015850668648838028,0.8600029881966234,0.7014976174268209,0.9980438533956715,0.0026168724376606153,0.8377208174575684,0.6962244544509872,EditedNearestNeighbours(n_neighbors=5),19
0.5,6521,6523,0.9993098147968291,0.0006459632118675518,0.8904680982542871,0.7344493392070485,0.9991954022988505,0.0008601511233962823,0.8772081745756841,0.7390024246622793,EditedNearestNeighbours(n_neighbors=5),19
1.0,8690,8698,0.9998850574332995,0.0002298851334010976,0.8920481174816435,0.7056032122650119,0.9998850574712644,0.00022988505747125742,0.8803255975060617,0.7206442674056114,EditedNearestNeighbours(n_neighbors=5),19
0.005,4370,4370,0.9270937610357679,0.06679074625630822,0.7747917648907748,0.4946900946128596,0.885,0.10198039027185568,0.7518184967093868,0.5467613439556633,EditedNearestNeighbours(n_neighbors=7),19
0.01,4392,4392,0.9545491102232976,0.03416039858300481,0.755298063729227,0.4889875994817694,0.9208333333333332,0.05617707893376859,0.7220297887080014,0.5218219605126428,EditedNearestNeighbours(n_neighbors=7),19
0.03,4479,4479,0.9897521563072539,0.009201329847878912,0.7471641791044776,0.49326871297792135,0.9807692307692308,0.017200522903844526,0.7066158642189124,0.5110841704191202,EditedNearestNeighbours(n_neighbors=7),19
0.05,4566,4566,0.996297307456296,0.004971682469455526,0.7711663706335109,0.5248756218905473,0.993076109936575,0.009276463183695075,0.7322480083131278,0.5368895046761344,EditedNearestNeighbours(n_neighbors=7),19
0.1,4783,4783,0.9980868597448496,0.0025535795141831785,0.8008571865911526,0.5381601044971077,0.9965517241379309,0.004597701149425287,0.7746795981988224,0.5713543470730862,EditedNearestNeighbours(n_neighbors=7),19
0.25,5434,5436,1.0,0.0,0.8600029881966234,0.7014976174268209,1.0,0.0,0.8377208174575684,0.6962244544509872,EditedNearestNeighbours(n_neighbors=7),19
0.5,6520,6523,0.9996547746908846,0.0006904506182310755,0.8859514294497387,0.7344159245678366,0.9995402298850575,0.0009195402298850297,0.8714928992033253,0.7365777623830967,EditedNearestNeighbours(n_neighbors=7),19
1.0,8687,8698,0.9997700488076525,0.00028163156286627525,0.8866365195696242,0.7153652392947103,0.9997701149425288,0.00028155054514748324,0.8740907516453065,0.7260131624523727,EditedNearestNeighbours(n_neighbors=7),19
0.005,4370,4370,0.9091792459457295,0.0873600796824206,0.7747917648907748,0.4946900946128596,0.865,0.12409673645990858,0.7518184967093868,0.5467613439556633,EditedNearestNeighbours(n_neighbors=9),19
0.01,4392,4392,0.9662604277024347,0.030335930027556312,0.755298063729227,0.4889875994817694,0.9402777777777779,0.05299662230094143,0.7220297887080014,0.5218219605126428,EditedNearestNeighbours(n_neighbors=9),19
0.03,4479,4479,0.9898304556756742,0.0065067938563412335,0.7471641791044776,0.49326871297792135,0.9807692307692308,0.01216260638526299,0.7066158642189124,0.5110841704191202,EditedNearestNeighbours(n_neighbors=9),19
0.05,4566,4566,0.9962703282143636,0.004984613011657349,0.7711663706335109,0.5248756218905473,0.9930232558139535,0.009302325581395366,0.7322480083131278,0.5368895046761344,EditedNearestNeighbours(n_neighbors=9),19
0.1,4783,4783,0.9980731798542886,0.0025775857402710947,0.8008571865911526,0.5381601044971077,0.9965249933172948,0.004644552200502072,0.7746795981988224,0.5713543470730862,EditedNearestNeighbours(n_neighbors=9),19
0.25,5434,5436,0.9997126766886517,0.0005746466226967062,0.8600029881966234,0.7014976174268209,0.9995412844036696,0.0009174311926605226,0.8377208174575684,0.6962244544509872,EditedNearestNeighbours(n_neighbors=9),19
0.5,6518,6523,0.9996547084398781,0.000422894275680254,0.8832720588235294,0.7476378629101529,0.9995397001959849,0.0005637504463773807,0.8680290959473502,0.7455836508486318,EditedNearestNeighbours(n_neighbors=9),19
1.0,8683,8698,0.999770114866599,0.00028155063814216556,0.886842515998127,0.7144917087238645,0.9997701149425288,0.00028155054514748324,0.8744371319709041,0.7256667821267753,EditedNearestNeighbours(n_neighbors=9),19
0.005,4370,4370,0.9075919442446638,0.06558090048664394,0.780852417302799,0.5036111653328128,0.8550000000000001,0.09539392014169457,0.7613439556633184,0.559577416002771,TomekLinks(),19
0.01,4392,4392,0.9581962261597008,0.043899012478930154,0.7585996025072619,0.4940652818991098,0.9291666666666666,0.07141644517879134,0.7265327329407689,0.5275372358850017,TomekLinks(),19
0.03,4479,4479,0.9918486123360593,0.00767794650606159,0.7431111111111111,0.4933404368673415,0.9846153846153847,0.014390989949130528,0.6996882577069623,0.5058884655351576,TomekLinks(),19
0.05,4566,4566,0.9950914099324295,0.0024548537724244503,0.7717952500368785,0.5281951564433446,0.9907505285412264,0.004625868179078454,0.7320748181503292,0.5377554554901282,TomekLinks(),19
0.1,4783,4783,0.9993645270640419,0.0012709458719160514,0.795593635250918,0.5280478683620045,0.9988505747126437,0.002298850574712663,0.7686179425008659,0.5628680290959474,TomekLinks(),19
0.25,5436,5436,0.9997116148639058,0.0005767702721883428,0.8626628725475513,0.7018803418803419,0.9995391705069124,0.0009216589861750891,0.8411846207135434,0.6979563560789748,TomekLinks(),19
0.5,6523,6523,0.9994821296722243,0.0006906318324255186,0.8797313797313797,0.7305430646835005,0.9994247576672493,0.0007277981827378089,0.8635261517145827,0.7301697263595428,TomekLinks(),19
1.0,8698,8698,0.9996549732863874,0.00046003577661097054,0.8949843260188087,0.7156130442703589,0.9996547756041426,0.0004602991944763879,0.8839625909248354,0.7296501558711466,TomekLinks(),19
0.005,8698,4370,0.9744882320364742,0.03164600561972855,0.7303814116615519,0.44912531238843273,0.9550000000000001,0.055677643628300216,0.6804641496363006,0.46553515760304814,"ADASYN(n_neighbors=3, random_state=19)",19
0.01,8693,4392,0.9796596178977139,0.028276385137655083,0.7332155477031802,0.4435600578871201,0.9748850574712644,0.04994302474523211,0.6861794250086595,0.46726705923103573,"ADASYN(n_neighbors=3, random_state=19)",19
0.03,8702,4479,0.9940206810575081,0.007941365065382006,0.7487811872669917,0.5287472601584893,0.9921927497789568,0.009563616652880393,0.6965708347765847,0.5159334949774852,"ADASYN(n_neighbors=3, random_state=19)",19
0.05,8701,4566,0.9950643646315506,0.00719486310098154,0.7791141927267582,0.5591182364729459,0.9929083132852178,0.009504126643253348,0.7296501558711466,0.542777970211292,"ADASYN(n_neighbors=3, random_state=19)",19
0.1,8693,4783,0.9987354999140245,0.0025290001719508125,0.8215330602691633,0.6181818181818182,0.9987354999140245,0.0025290001719508125,0.7887080013855213,0.6144786976099758,"ADASYN(n_neighbors=3, random_state=19)",19
0.25,8696,5436,1.0,0.0,0.8416276346604216,0.6831946755407654,1.0,0.0,0.8126082438517492,0.6702459300311743,"ADASYN(n_neighbors=3, random_state=19)",19
